"42312","S8-I","A4 PLUS","Diente","4C","11157","30","16.9","10/2/2024","1/7/2025 9:08"
"43050","29M-S","A3 ZEN","Muela","2C","RESISTAL","161","91","10/24/2024","1/7/2025 9:08"
"36975","2N-I","A3 ZEN","Diente","2C","11081","49","53.3","4/12/2024","1/7/2025 9:08"
"41344","S8-I","A4 PLUS","Diente","4C","11175","85","47.8","9/6/2024","1/7/2025 9:08"
"42700","29M-S","A3 ZEN","Muela","2C","11192","123","69.5","10/12/2024","1/7/2025 9:08"
"38340","32M-I","A3 ZEN","Muela","2C","11097","226","97.4","5/11/2024","1/7/2025 9:07"
"42311","S6-I","A4 PLUS","Diente","4C","11157","31","22.1","10/2/2024","1/7/2025 9:07"
"44229","3N-I","A3 ZEN","Diente","2C","RESISTAL","17","20.7","11/19/2024","1/7/2025 9:07"
"42800","29M-I","A3 ZEN","Muela","2C","11192","71","32","10/15/2024","1/7/2025 9:07"
"44042","32M-I","A3 ZEN","Muela","2C","11220","56","24.1","11/15/2024","1/7/2025 9:07"
"38898","29M-I","A3 ZEN","Muela","2C","11142","102","45.9","7/16/2024","1/7/2025 9:07"
"6038","S5-I","A4 PLUS","Diente","4C","EM, UHLER","65","50.8","10/1/2022","1/7/2025 9:07"
"45268","32M-I","A3 ZEN","Muela","2C","11224","104","44.8","12/13/2024","1/7/2025 9:07"
"38944","29M-I","A2 ZEN","Muela","2C","11143","56","25.2","7/17/2024","1/7/2025 9:07"
"38569","S5-I","A4 PLUS","Diente","4C","11095","65","50.8","5/23/2024","1/7/2025 9:07"
"42006","32M-I","A3 ZEN","Muela","2C","11172","239","103","9/25/2024","1/7/2025 9:07"
"44217","29M-I","A3 ZEN","Muela","2C","11220","60","27","11/19/2024","1/7/2025 9:06"
"40364","A25-S","A3 ZEN","Diente","2C","11147","14","11.4","8/17/2024","1/7/2025 9:06"
"43045","32M-S","A3 ZEN","Muela","2C","11165","78","39.8","10/22/2024","1/7/2025 9:06"
"32780","S6-I","A4 PLUS","Diente","4C","11007","63","45","1/15/2024","1/7/2025 9:06"
"6000","29M-S","A3","Muela","2C","ALVY","92","52","10/1/2022","1/7/2025 9:06"
"45536","32M-S","A3 ZEN","Muela","2C","11224","155","79.1","12/20/2024","1/7/2025 9:06"
"44890","A25-S","A3 ZEN","Diente","2C","11217","18","14.6","12/5/2024","1/7/2025 9:06"
"39930","29M-I","A3 ZEN","Muela","2C","11147","60","27","8/12/2024","1/7/2025 9:06"
"17172","S3-I","A4 PLUS","Diente","4C","","36","27.7","3/18/2023","1/7/2025 9:06"
"40569","32M-I","A3 ZEN","Muela","2C","11146","123","53","8/22/2024","1/7/2025 9:06"
"42183","29M-I","A2 ZEN","Muela","2C","11192","49","22.1","9/28/2024","1/7/2025 9:05"
"45494","S6-I","A4 PLUS","Diente","4C","11240","39","27.9","12/19/2024","1/7/2025 9:05"
"45451","A25-I","A2 ZEN","Diente","2C","11224","30","27.3","12/18/2024","1/7/2025 9:05"
"44640","S3-I","A4 PLUS","Diente","4C","11222","28","21.5","11/28/2024","1/7/2025 9:05"
"43541","PU3-S","A3 ZEN","Muela","2C","112-0313","60","16","11/5/2024","1/7/2025 9:05"
"44742","S9-I","A4 PLUS","Diente","4C","11218","65","33.3","12/2/2024","1/7/2025 9:05"
"45119","A25-S","A3 ZEN","Diente","2C","11224","38","30.9","12/11/2024","1/7/2025 9:04"
"40536","PU3-S","A3 ZEN","Muela","2C","11146","38","10.1","8/21/2024","1/7/2025 9:04"
"45238","A25-I","A3 ZEN","Diente","2C","11224","37","33.6","12/12/2024","1/7/2025 9:04"
"41874","PU3-I","A3 ZEN","Muela","2C","11172","119","32.1","9/21/2024","1/7/2025 9:04"
"31733","A25S4C","A4 PLUS","Diente","4C","10993","50","27.8","12/20/2023","1/7/2025 9:04"
"44924","A25-S","A3 ZEN","Diente","2C","RESISTAL","26","21.1","12/5/2024","1/7/2025 9:03"
"17168","S12-S","A4 PLUS","Diente","4C","10543","27","18","3/18/2023","1/7/2025 9:03"
"44293","A25-I","A3 ZEN","Diente","2C","11217","48","43.6","11/20/2024","1/7/2025 9:03"
"18045","3P-S4C","A4 PLUS","Diente","4C","NAL 4C","60","31.6","4/4/2023","1/7/2025 9:03"
"43318","MV-S","A3 ZEN","Muela","2C","112-0313","60","30.3","10/30/2024","1/7/2025 9:03"
"45050","V8-I","A3 ZEN","Muela","2C","11237","142","48","12/9/2024","1/7/2025 9:03"
"37095","S13-S","A4 PLUS","Diente","4C","11080","24","15","4/15/2024","1/7/2025 9:03"
"41837","MV-S","A3 ZEN","Muela","2C","11172","136","68.7","9/20/2024","1/7/2025 9:03"
"13006","10M-S","A3 ZEN","Muela","2C","","42","29","","1/7/2025 9:03"
"44624","A25-S","A3 ZEN","Diente","2C","RESISTAL","34","27.6","11/28/2024","1/7/2025 9:03"
"17169","S13-S","A4 PLUS","Diente","4C","10543","22","13.8","3/18/2023","1/7/2025 9:02"
"43394","V8-I","A3 ZEN","Muela","2C","11195","108","36.5","11/1/2024","1/7/2025 9:02"
"44612","A25-I","A3 ZEN","Diente","2C","11220","27","24.5","11/27/2024","1/7/2025 9:02"
"41908","S17-S","A4 PLUS","Diente","4C","11151","93","33.7","9/23/2024","1/7/2025 9:02"
"40681","V8-I","A3 ZEN","Muela","2C","11138","70","23.6","8/24/2024","1/7/2025 9:02"
"45357","A25-S","A3 ZEN","Diente","2C","11224","65","52.8","12/17/2024","1/7/2025 9:02"
"39057","31M-S","A3 ZEN","Muela","2C","11142","141","67.1","7/19/2024","1/7/2025 9:02"
"22801","S14-S","A4 PLUS","Diente","4C","","62","34.4","6/23/2023","1/7/2025 9:02"
"17787","3P-S4C","A4 PLUS","Diente","4C","10530","28","14.7","3/30/2023","1/7/2025 9:02"
"45196","A25-S","A3 ZEN","Diente","2C","11224","83","67.5","12/12/2024","1/7/2025 9:02"
"44061","31M-S","A3 ZEN","Muela","2C","11220","49","23.3","11/16/2024","1/7/2025 9:02"
"21786","29RF-S","A3 ZEN","Muela","2C","10623","38","16.9","6/8/2023","1/7/2025 9:01"
"37888","31M-S","A3 ZEN","Muela","2C","11141","49","23.3","5/2/2024","1/7/2025 9:01"
"44985","A25-S","A3 ZEN","Diente","2C","RESISTAL","75","61","12/6/2024","1/7/2025 9:01"
"43540","29RF-S","A3 ZEN","Muela","2C","112-0313","63","28","11/5/2024","1/7/2025 9:01"
"12894","29RF-I","A3 ZEN","Muela","2C","","49","25.1","","1/7/2025 9:01"
"44040","31Z-I","A3 ZEN","Muela","2C","11220","57","25.4","11/15/2024","1/7/2025 9:01"
"42696","MV-I","A3 ZEN","Muela","2C","11195","32","16.8","10/11/2024","1/7/2025 9:01"
"36966","31Z-S","A3 ZEN","Muela","2C","11142","29","14.7","4/12/2024","1/7/2025 9:00"
"44388","A25-S","A3 ZEN","Diente","2C","RESISTAL","37","30.1","11/22/2024","1/7/2025 9:00"
"44135","31M-S","A3 ZEN","Muela","2C","11220","113","53.8","11/17/2024","1/7/2025 9:00"
"36772","PDS-I","A3 ZEN","Muela","2C","11066","95","41.3","4/8/2024","1/7/2025 9:00"
"45317","A25-S","A3 ZEN","Diente","2C","11224","72","58.5","12/16/2024","1/7/2025 9:00"
"40429","31M-I","A3 ZEN","Muela","2C","11147","54","20.8","8/19/2024","1/7/2025 9:00"
"36067","PDS-I","A3 ZEN","Muela","2C","11027","117","50.9","3/22/2024","1/7/2025 8:59"
"44062","31Z-S","A3 ZEN","Muela","2C","11220","84","42.6","11/16/2024","1/7/2025 8:59"
"38686","PDS-I","A3 ZEN","Muela","2C","","173","75.2","","1/7/2025 8:59"
"45539","A25-I","A3 ZEN","Diente","2C","11224","58","52.7","12/20/2024","1/7/2025 8:59"
"35717","PDS-I","A3 ZEN","Muela","2C","11027","55","23.9","3/14/2024","1/7/2025 8:59"
"44868","3N-S","A3 ZEN","Diente","2C","11217","48","35.6","12/4/2024","1/7/2025 8:58"
"44025","266-S","A3 ZEN","Diente","2C","11220","35","18.9","11/15/2024","1/7/2025 8:58"
"43854","3N-I","A3 ZEN","Diente","2C","RESISTAL","30","36.6","11/11/2024","1/7/2025 8:58"
"4982","223-S","A3 ZEN","Diente","2C","IFHSA","49","50.5","9/14/2022","1/7/2025 8:58"
"44622","3N-S","A3 ZEN","Diente","2C","RESISTAL","64","47.4","11/28/2024","1/7/2025 8:57"
"39115","PU3-I4C","A3,5 PLUS","Muela","4C","11099","76","20.5","7/22/2024","1/7/2025 8:57"
"43356","224-S","A3 ZEN","Diente","2C","11192","66","55.5","10/26/2024","1/7/2025 8:57"
"44264","3N-S","A3 ZEN","Diente","2C","RESISTAL","81","60","11/19/2024","1/7/2025 8:57"
"13137","MP5-S","A3,5 PLUS","Muela","4C","","21","7.6","","1/7/2025 8:57"
"39909","33M-S","A3 ZEN","Muela","2C","11147","80","32","8/11/2024","1/7/2025 8:57"
"39439","PU3-I","A3,5 PLUS","Muela","2C","11099","62","16.7","7/29/2024","1/7/2025 8:56"
"34553","268-I","A3 ZEN","Diente","2C","11022","61","36.7","2/21/2024","1/7/2025 8:56"
"43378","3N-I","A3 ZEN","Diente","2C","112-0313","52","63.4","11/1/2024","1/7/2025 8:56"
"38419","33M-S","A3 ZEN","Muela","2C","11142","63","25.2","5/15/2024","1/7/2025 8:56"
"13145","MP5-I","A3,5 PLUS","Muela","4C","","34","12.5","","1/7/2025 8:56"
"45134","3M-S","A3 ZEN","Diente","2C","11224","17","19.1","12/11/2024","1/7/2025 8:56"
"40445","33M-S","A3 ZEN","Muela","2C","11147","72","28.8","8/20/2024","1/7/2025 8:56"
"38628","MP5-I","A3,5","Muela","4C","","35","12.9","","1/7/2025 8:56"
"43364","3M-I","A3 ZEN","Diente","2C","11192","67","87","11/1/2024","1/7/2025 8:56"
"38057","33M-S","A3 ZEN","Muela","2C","11147","136","54.4","5/7/2024","1/7/2025 8:56"
"36707","268-S","A3 ZEN","Diente","2C","11075","60","22.7","4/7/2024","1/7/2025 8:56"
"40244","33M-I","A3 ZEN","Muela","2C","11147","82","27.3","8/16/2024","1/7/2025 8:55"
"31713","PU3-I4C","A3,5 PLUS","Muela","4C","10993","62","16.7","12/19/2023","1/7/2025 8:55"
"44022","3M-S","A3 ZEN","Diente","2C","11220","18","20.2","11/15/2024","1/7/2025 8:55"
"40826","268-I","A3 ZEN","Diente","2C","11135","66","39.8","8/27/2024","1/7/2025 8:55"
"44041","33M-I","A3 ZEN","Muela","2C","11220","85","28.3","11/15/2024","1/7/2025 8:55"
"43289","3M-I","A3 ZEN","Diente","2C","11192","55","71.4","10/30/2024","1/7/2025 8:55"
"39679","PU3-I4C","A3,5 PLUS","Muela","4C","NAL 4C","55","14.8","8/5/2024","1/7/2025 8:55"
"44104","268-S","A3 ZEN","Diente","2C","11220","56","21.2","11/16/2024","1/7/2025 8:55"
"40798","V8-S","A3 ZEN","Muela","2C","11146","340","113","8/27/2024","1/7/2025 8:55"
"43149","3M-I","A3 ZEN","Diente","2C","11192","27","35.1","10/26/2024","1/7/2025 8:55"
"31393","PU3-I4C","A3,5 PLUS","Muela","4C","10993","24","6.5","12/13/2023","1/7/2025 8:54"
"43401","3M-I","A3 ZEN","Diente","2C","11192","59","76.6","11/1/2024","1/7/2025 8:54"
"42646","268-I","A3 ZEN","Diente","2C","RESISTAL","45","27.1","10/10/2024","1/7/2025 8:54"
"39634","PU3-I4C","A3,5 PLUS","Muela","4C","11099","31","8.4","8/5/2024","1/7/2025 8:54"
"41092","PU3-I4C","A3 PLUS","Muela","4C","11164","53","14.3","9/2/2024","1/7/2025 8:54"
"40716","C-I","A3 ZEN","Diente","2C","11138","109","118.5","8/24/2024","1/7/2025 8:54"
"31627","PU3-S4C","A3,5 PLUS","Muela","4C","10993","31","8.3","12/17/2023","1/7/2025 8:54"
"44621","137-S","A3 ZEN","Diente","2C","RESISTAL","29","15.2","11/28/2024","1/7/2025 8:54"
"32493","V8-S","A3 ZEN","Muela","2C","ZENITH","64","21.3","1/10/2024","1/7/2025 8:54"
"45165","V8-I","A3 ZEN","Muela","2C","11237","26","8.8","12/11/2024","1/7/2025 8:53"
"44678","PU3-S4C","A3,5 PLUS","Muela","4C","11222","100","26.7","11/29/2024","1/7/2025 8:53"
"33440","C-I","A3 ZEN","Diente","2C","11012","37","40.2","1/27/2024","1/7/2025 8:53"
"44891","137-S","A3 ZEN","Diente","2C","11217","63","33","12/5/2024","1/7/2025 8:53"
"34641","V8-S","A3 ZEN","Muela","2C","11021","87","28.9","2/22/2024","1/7/2025 8:53"
"39114","PU3-S4C","A3,5 PLUS","Muela","4C","11099","126","33.6","7/22/2024","1/7/2025 8:53"
"34592","V8-S","A3 ZEN","Muela","2C","11021","74","24.6","2/21/2024","1/7/2025 8:52"
"42677","137-I","A3 ZEN","Diente","2C","11192","33","23.9","10/11/2024","1/7/2025 8:52"
"44382","32F-I4C","A3,5 PLUS","Muela","4C","11222","30","15.5","11/21/2024","1/7/2025 8:52"
"34873","V8-S","A3 ZEN","Muela","2C","11021","158","52.5","2/28/2024","1/7/2025 8:52"
"35114","2D-S","A3 ZEN","Diente","2C","11027","138","116","3/3/2024","1/7/2025 8:52"
"39438","P6-I","A3,5 PLUS","Muela","4C","11148","61","15.5","7/29/2024","1/7/2025 8:52"
"42742","137-I","A3 ZEN","Diente","2C","11192","48","34.8","10/12/2024","1/7/2025 8:52"
"44230","2D-S","A3 ZEN","Diente","2C","RESISTAL","31","26.1","11/19/2024","1/7/2025 8:52"
"38319","32F-I4C","A3,5 PLUS","Muela","4C","11095","37","19.2","5/11/2024","1/7/2025 8:52"
"44975","P6-I","A3,5 PLUS","Muela","4C","NAL 4C","37","9.4","12/6/2024","1/7/2025 8:51"
"40524","2D-I","A3 ZEN","Diente","2C","11146","71","85.5","8/21/2024","1/7/2025 8:51"
"44746","P6-S","A3,5 PLUS","Muela","4C","NAL 4C","63","15.6","12/2/2024","1/7/2025 8:51"
"45605","34M-S","A3 ZEN","Muela","2C","11224","244","107","12/23/2024","1/7/2025 8:51"
"44153","2D-S","A3 ZEN","Diente","2C","11220","82","68.9","11/18/2024","1/7/2025 8:51"
"40944","P6-I","A3,5 PLUS","Muela","4C","11133","41","10.4","8/29/2024","1/7/2025 8:51"
"45178","2D-S","A3 ZEN","Diente","2C","11224","37","31.1","12/11/2024","1/7/2025 8:50"
"44709","P6-S","A3,5 PLUS","Muela","4C","11218","36","8.9","11/30/2024","1/7/2025 8:50"
"40537","31RF-S","A3 ZEN","Muela","2C","11146","117","45","8/21/2024","1/7/2025 8:50"
"43688","34M-S","A3 ZEN","Muela","2C","112-0313","57","25","11/7/2024","1/7/2025 8:50"
"24788","31RF-S","A3 ZEN","Muela","2C","10698","41","15.8","8/2/2023","1/7/2025 8:50"
"39450","P6-S","A3,5 PLUS","Muela","4C","11099","217","53.8","7/30/2024","1/7/2025 8:50"
"41618","P6-S","A3 PLUS","Muela","4C","11151","71","17.6","9/13/2024","1/7/2025 8:50"
"33895","2P-I","A3 ZEN","Diente","2C","11023","34","31.5","2/6/2024","1/7/2025 8:49"
"41225","31L-I","A3 ZEN","Muela","2C","11155","49","16.3","9/4/2024","1/7/2025 8:49"
"2506","2D-S","A3 ZEN","Diente","2C","BUMI","101","84.9","8/7/2022","1/7/2025 8:49"
"41857","P5-S","A3,5 PLUS","Muela","4C","11151","37","14.5","9/20/2024","1/7/2025 8:49"
"44098","31L-S","A3 ZEN","Muela","2C","11220","114","43.3","11/16/2024","1/7/2025 8:48"
"39896","P5-S","A3,5 PLUS","Muela","4C","11160","71","27.8","8/10/2024","1/7/2025 8:48"
"39407","P5-S","A3,5 PLUS","Muela","4C","11099","184","72.2","7/27/2024","1/7/2025 8:48"
"42479","34M-I","A3 ZEN","Muela","2C","11154","162","64","10/7/2024","1/7/2025 8:48"
"26861","43D-S","A3 ZEN","Diente","2C","10758","60","45.5","9/14/2023","1/7/2025 8:48"
"8505","31L-S","A3 ZEN","Muela","2C","JAIME BLAS","124","47.1","11/12/2022","1/7/2025 8:48"
"39976","P5-S","A3,5 PLUS","Muela","4C","11148","70","27.5","8/12/2024","1/7/2025 8:48"
"37987","3R-I","A3 ZEN","Diente","2C","11141","29","17.5","5/4/2024","1/7/2025 8:48"
"39062","34M-S","A3 ZEN","Muela","2C","11114","36","15.8","7/19/2024","1/7/2025 8:48"
"40942","P5-S","A3,5 PLUS","Muela","4C","11133","55","21.6","8/29/2024","1/7/2025 8:47"
"41293","31L-I","A3 ZEN","Muela","2C","11155","162","54","9/5/2024","1/7/2025 8:47"
"36796","31L-S","A3 ZEN","Muela","2C","11066","88","33.5","4/9/2024","1/7/2025 8:47"
"44184","45H-S","A3 ZEN","Diente","2C","11220","68","30.6","11/18/2024","1/7/2025 8:47"
"42307","P5-I","A3,5 PLUS","Muela","4C","11152","72","27.7","10/2/2024","1/7/2025 8:47"
"45371","P5-S","A3,5 PLUS","Muela","4C","11240","85","33.3","12/17/2024","1/7/2025 8:47"
"41387","31L-I","A3 ZEN","Muela","2C","11155","209","69.7","9/8/2024","1/7/2025 8:47"
"45572","P5-I","A3,5 PLUS","Muela","4C","11240","27","10.4","12/21/2024","1/7/2025 8:47"
"27657","3R-I","A3 ZEN","Diente","2C","10711","94","56.6","9/29/2023","1/7/2025 8:46"
"44060","34M-I","A3 ZEN","Muela","2C","11220","55","21.7","11/16/2024","1/7/2025 8:46"
"39678","P5-I","A3,5 PLUS","Muela","4C","11160","84","32.3","8/5/2024","1/7/2025 8:46"
"41385","31L-S","A3 ZEN","Muela","2C","11155","89","33.8","9/8/2024","1/7/2025 8:46"
"44611","45H-S","A3 ZEN","Diente","2C","11220","70","31.5","11/27/2024","1/7/2025 8:46"
"44832","P4-I","A3,5 PLUS","Muela","4C","NAL 4C","41","11.3","12/3/2024","1/7/2025 8:46"
"40684","3R-I","A3 ZEN","Diente","2C","11138","80","48.2","8/24/2024","1/7/2025 8:46"
"44679","P4-I","A3,5 PLUS","Muela","4C","11222","57","15.7","11/29/2024","1/7/2025 8:45"
"22392","31L-I","A3 ZEN","Muela","2C","10646","89","29.7","6/16/2023","1/7/2025 8:45"
"42426","P4-I","A3,5 PLUS","Muela","4C","11192","130","35.8","10/4/2024","1/7/2025 8:45"
"45392","34M-S","A3 ZEN","Muela","2C","11224","60","26.3","12/17/2024","1/7/2025 8:45"
"40625","3R-I","A3 ZEN","Diente","2C","11138","23","13.9","8/22/2024","1/7/2025 8:45"
"45495","P4-I","A3,5 PLUS","Muela","4C","11240","45","12.4","12/19/2024","1/7/2025 8:45"
"40605","10M-S","A3 ZEN","Muela","2C","11146","91","62.8","8/22/2024","1/7/2025 8:45"
"17936","10M-I","A3 ZEN","Muela","2C","","78","48.1","4/2/2023","1/7/2025 8:45"
"43612","264-S","A3","Diente","2C","112-0313","32","21.9","11/7/2024","1/7/2025 8:44"
"13012","10M-S","A3 ZEN","Muela","2C","11147","125","86.2","","1/7/2025 8:44"
"33558","224Z-S","A3 ZEN","Diente","2C","11012","19","16","1/29/2024","1/7/2025 8:43"
"42309","S27-S","A3,5 PLUS","Diente","4C","11152","50","20.7","10/2/2024","1/7/2025 8:43"
"31678","29L-I","A3 ZEN","Muela","2C","10996","87","34.8","12/19/2023","1/7/2025 8:43"
"44745","S27-S","A3,5 PLUS","Diente","4C","NAL 4C","49","20.2","12/2/2024","1/7/2025 8:43"
"29879","3C-S","A3 ZEN","Diente","2C","10936-10712","32","26","11/8/2023","1/7/2025 8:43"
"43438","29L-I","A3 ZEN","Muela","2C","112-0313","62","24.8","11/2/2024","1/7/2025 8:43"
"44379","S27-S","A3,5 PLUS","Diente","4C","NAL 4C","46","19","11/21/2024","1/7/2025 8:42"
"43889","XV-I","A3 ZEN","Muela","2C","11195","26","12.3","11/13/2024","1/7/2025 8:42"
"32509","S24B-S","A3,5 PLUS","Diente","4C","11000","53","26.5","1/10/2024","1/7/2025 8:42"
"8587","2C-S","A3 ZEN","Diente","2C","ZENITH","43","44.3","11/15/2022","1/7/2025 8:42"
"45454","XV-I","A3 ZEN","Muela","2C","11248","65","30.8","12/18/2024","1/7/2025 8:42"
"41861","3P-S4C","A3,5 PLUS","Diente","4C","11151","95","50","9/20/2024","1/7/2025 8:42"
"26989","S42-S","A3,5 PLUS","Diente","4C","10722","29","17.3","9/16/2023","1/7/2025 8:41"
"8586","3C-S","A3 ZEN","Diente","2C","ZENITH","56","45.5","11/15/2022","1/7/2025 8:41"
"37150","S27-S","A3,5 PLUS","Diente","4C","11080","37","15.3","4/16/2024","1/7/2025 8:41"
"40449","2C-S","A3 ZEN","Diente","2C","11146","49","50.5","8/20/2024","1/7/2025 8:41"
"39550","S14-S","A3,5 PLUS","Diente","4C","11099","29","16.1","8/1/2024","1/7/2025 8:41"
"39406","S15-S","A3,5 PLUS","Diente","4C","11099","57","23.8","7/27/2024","1/7/2025 8:40"
"44187","A24-S","A3 ZEN","Diente","2C","11220","27","20.5","11/18/2024","1/7/2025 8:40"
"13812","Z30-I","A3,5 ZEN","Muela","2C","","34","16","","1/7/2025 8:40"
"44743","S12-S","A3,5 PLUS","Diente","4C","NAL 4C","75","50","12/2/2024","1/7/2025 8:40"
"34696","A24-S","A3 ZEN","Diente","2C","11021","67","50.8","2/23/2024","1/7/2025 8:40"
"39510","S13-S","A3,5 PLUS","Diente","4C","11106","25","15.6","7/31/2024","1/7/2025 8:40"
"45830","3C-S","A3 ZEN","Diente","2C","","220","178.9","","1/7/2025 13:57"
"22659","Z30-I","A4","Muela","2C","10623","40","18.9","6/22/2023","1/7/2025 8:39"
"34139","S12-S","A3,5 PLUS","Diente","4C","11008","103","68.7","2/10/2024","1/7/2025 8:39"
"39509","A25S4C","A3,5 PLUS","Diente","4C","11099","37","20.6","7/31/2024","1/7/2025 8:39"
"40945","S14-S","A3,5 PLUS","Diente","4C","11133","29","16.1","8/29/2024","1/7/2025 8:39"
"41969","Z30-I","B3","Muela","2C","11172","129","60.8","9/24/2024","1/7/2025 8:39"
"38432","S14-S","A3,5 PLUS","Diente","4C","11095","68","37.8","5/15/2024","1/7/2025 8:38"
"39684","A25S4C","A3,5 PLUS","Diente","4C","NAL 4C","22","12.2","8/6/2024","1/7/2025 8:38"
"40592","Z30-S","B3","Muela","2C","11146","60","31.6","8/22/2024","1/7/2025 8:38"
"43870","XV-S","A3 ZEN","Muela","2C","11195","89","44.5","11/12/2024","1/7/2025 8:38"
"36996","S17-S","A3,5 PLUS","Diente","4C","11080","33","12","4/12/2024","1/7/2025 8:38"
"43480","Z30-S","A3,5","Muela","2C","112-0313","86","45.3","11/2/2024","1/7/2025 8:37"
"31400","S68-S","A3,5 PLUS","Diente","4C","10993","38","20.2","12/13/2023","1/7/2025 8:37"
"45484","XV-S","A3 ZEN","Muela","2C","11248","61","30.5","12/19/2024","1/7/2025 8:37"
"39683","3N-S4C","A3,5 PLUS","Diente","4C","NAL 4C","75","41.7","8/6/2024","1/7/2025 8:37"
"36611","Z30-I","B3","Muela","2C","11066","86","40.6","4/4/2024","1/7/2025 8:37"
"45415","XV-I","A3 ZEN","Muela","2C","11248","50","23.7","12/17/2024","1/7/2025 8:37"
"38434","S17-S","A3,5 PLUS","Diente","4C","11095","56","20.3","5/15/2024","1/7/2025 8:37"
"12885","PF-S","D3","Muela","2C","","89","31.9","","1/7/2025 8:37"
"12850","29RF-S","D3","Muela","2C","","13","5.8","","1/7/2025 8:36"
"42648","XV-I","A3 ZEN","Muela","2C","10758","40","19","10/10/2024","1/7/2025 8:36"
"44710","3N-S4C","A3,5 PLUS","Diente","4C","11218","37","20.6","11/30/2024","1/7/2025 8:36"
"36993","S68-S","A3,5 PLUS","Diente","4C","11084","22","11.7","4/12/2024","1/7/2025 8:36"
"22269","Z30-I","B3","Muela","2C","10623","32","15.1","6/15/2023","1/7/2025 8:36"
"32924","S17-S","A3,5 PLUS","Diente","4C","11007","76","27.5","1/17/2024","1/7/2025 8:36"
"42166","S68-S","A3,5 PLUS","Diente","4C","11152","32","17","9/28/2024","1/7/2025 8:35"
"45517","XV-S","A3 ZEN","Muela","2C","11248","42","21","12/20/2024","1/7/2025 8:35"
"38706","Z30-I","A1","Muela","2C","","61","28.8","","1/7/2025 8:35"
"43691","A26-I","A3 ZEN","Diente","2C","112-0313","104","94.5","11/7/2024","1/7/2025 8:35"
"40161","SE22-S","A3,5 PLUS","Diente","4C","11148","26","14.6","8/14/2024","1/7/2025 8:35"
"45342","A26-S","A2 ZEN","Diente","2C","11224","87","61.3","12/16/2024","1/7/2025 8:35"
"44677","S32-S","A3,5 PLUS","Diente","4C","11222","15","8.5","11/29/2024","1/7/2025 8:35"
"17958","Z30-I","B2","Muela","2C","10621","103","48.6","4/3/2023","1/7/2025 8:34"
"7542","S32-S","A3,5 PLUS","Diente","4C","ARBOLEDA","74","41.8","10/26/2022","1/7/2025 8:34"
"45214","A26-S","A3 ZEN","Diente","2C","11224","82","57.7","12/12/2024","1/7/2025 8:34"
"45156","A26-I","A3 ZEN","Diente","2C","11224","38","34.5","12/11/2024","1/7/2025 8:34"
"6424","Z30-S","A3","Muela","2C","TOOTH","34","17.9","10/8/2022","1/7/2025 8:34"
"45266","A26-I","A3 ZEN","Diente","2C","11224","89","80.9","12/13/2024","1/7/2025 8:34"
"34191","S3-I","A3,5 PLUS","Diente","4C","11008","27","20.8","2/12/2024","1/7/2025 8:33"
"40105","Z30-S","A4","Muela","2C","11115","66","34.7","8/14/2024","1/7/2025 8:33"
"24152","S3-I","A3,5 PLUS","Diente","4C","","14","10.8","7/20/2023","1/7/2025 8:33"
"32701","31M-S","D3","Muela","2C","11001","71","33.8","1/13/2024","1/7/2025 8:33"
"44744","S8-I","A3,5 PLUS","Diente","4C","NAL 4C","83","46.6","12/2/2024","1/7/2025 8:33"
"44704","A26-S","A2 ZEN","Diente","2C","RESISTAL","33","23.2","11/30/2024","1/7/2025 8:33"
"36908","Z30-I","A3,5","Muela","2C","11081","53","25","4/11/2024","1/7/2025 8:33"
"12842","31M-I","D3","Muela","2C","","25","9.6","","1/7/2025 8:32"
"39446","S5-I","A3,5 PLUS","Diente","4C","11099","123","96.1","7/30/2024","1/7/2025 8:32"
"22730","Z30-S","B2","Muela","2C","10623","94","49.5","6/23/2023","1/7/2025 8:32"
"35317","S3-I","A3,5 PLUS","Diente","4C","11044","26","20","3/7/2024","1/7/2025 8:32"
"38778","A26-I","A3 ZEN","Diente","2C","11143","29","26.4","7/12/2024","1/7/2025 8:31"
"12844","31RF-S","D3","Muela","2C","","126","48.5","","1/7/2025 8:31"
"22081","Z30-I","A4","Muela","2C","10623","65","30.7","6/13/2023","1/7/2025 8:31"
"40164","S5-I","A3,5 PLUS","Diente","4C","11148","99","77.3","8/14/2024","1/7/2025 8:31"
"45391","A26-S","A3 ZEN","Diente","2C","11224","62","43.7","12/17/2024","1/7/2025 8:31"
"42162","S5-I","A3,5 PLUS","Diente","4C","11152","21","16.4","9/28/2024","1/7/2025 8:30"
"12846","31M-I","D3","Muela","2C","","34","13.1","","1/7/2025 8:30"
"45184","A26-S","A3 ZEN","Diente","2C","11224","82","57.7","12/12/2024","1/7/2025 8:30"
"39978","S6-I","A3,5 PLUS","Diente","4C","11148","50","35.7","8/12/2024","1/7/2025 8:30"
"34080","Z30-S","A4","Muela","2C","11022","44","23.2","2/9/2024","1/7/2025 8:30"
"27415","3P-S","D3","Diente","2C","","25","15.8","9/26/2023","1/7/2025 8:30"
"42161","S8-I","A3,5 PLUS","Diente","4C","11152","49","27.5","9/28/2024","1/7/2025 8:30"
"45359","A26-I","A3 ZEN","Diente","2C","11224","35","31.8","12/17/2024","1/7/2025 8:29"
"32791","31M-S","D3","Muela","2C","11001","25","11.9","1/16/2024","1/7/2025 8:29"
